content,rating,processed_review
"diksh ponakan versi 5ml nya dan suka sama wangi nya dan tahan lama jg, cuma sayang kehabisan free sample pdhl pengen nyoba wangi yga lain...",5,diksh ponakan versi ml dan suka sama wangi dan tahan lama jg cuma sayang habis free sample pdhl ken nyoba wangi yga lain
"suka banget loui, flower soft cocok buat sekolah kuliah kerja, wanginya lembut, buat ibu2 dirumah cocok banget , buat kado juga wanginya lembuut",5,suka banget loui flower soft cocok buat sekolah kuliah kerja lembut buat ibu rumah cocok banget buat kado juga lembuut
kedua kalinya beli.. respon seller keren.. packingan aman.. dan kualitas barang ga akan kecewa,5,dua beli respon seller keren packingan aman dan kualitas barang ga akan kecewa
"keerrreeeeennnn.... pengiriman cepat,seller sangat membantu,packing aman sekali... wangi nya enak semua,nggak pasaran",5,keerrreeeeennnn kirim cepat seller sangat bantu packing aman sekali wangi enak semua nggak pasar
"Krn diksh tau tmn aku ada parfume yg wanginya gak pasaran & pertama cobain sukaaaa doong, lgsng war di 12 12 kmrn hahaha, parah si langsung nyetok, vial testernya diksh wangi yg beda2 jd bs tau, fav akuu LOUI & TROUPE mewah bgt wanginya 😍😍 beneran dipake mandi msh ada aromanya ditgn. cakep ude bakalan beli lg 🥳",5,krn diksh tau tmn aku ada parfume yg gak pasar pertama cobain sukaaaa doong lgsng war di kmrn hahaha parah si langsung nyetok vial diksh wangi yg beda jd bs tau fav akuu loui troupe mewah bgt smilingfacewithhearteyes smilingfacewithhearteyes beneran dipake mandi msh ada ditgn cakep ude bakal beli lg partyingface
Second buy untuk varian Loui. Wanginya unisex. Dan makin lama makin enak plus awet seharian,5,second buy untuk varian loui unisex dan makin lama makin enak plus awet hari
wanginya soft dan seperti ada hint vanilla ketika pertama dipakai. belum tau ketahanan wanginya.,5,soft dan seperti ada hint vanilla ketika pertama pakai belum tau tahan
"menurut saya wanginya mirip parfum chloe, tapi sedikit lebih kenceng di awal, jadi wanginya lebih awet. cocok...",5,turut saya mirip parfum chloe tapi sedikit lebih kenceng di awal jadi lebih awet cocok
ENAKKK BGTT MAU NANGIS!! 🥹🥹💗,5,enakkk bgtt mau nang faceholdingbacktears faceholdingbacktears growingheart
Alhamdulillah nemu wangi parfum yg cocok. Sesuai dgn review nya. Berkali beli yg merk lain dgn klaim wangi lembut tapi ttp aja pas dicoba nyengat bgt. Loui ini wanginya ga nyegrak saat awal di semprot kayak langsung wangi bunga lembut aja. Alhamdulillah jodoh,5,alhamdulillah nemu wangi parfum yg cocok sesuai dgn review kali beli yg merk lain dgn klaim wangi lembut tapi ttp aja pas coba nyengat bgt loui ini ga nyegrak saat awal di semprot kayak langsung wangi bunga lembut aja alhamdulillah jodoh
"Pengiriman cepat, pas sampai dapet surprise yupi, emaknya senang dapat parfum, anaknya senang dapat permen... thanks saff & co... selalu sukaaaaaaa 🥰",5,kirim cepat pas sampai dapet surprise yupi senang dapat parfum senang dapat permen thanks saff co selalu sukaaaaaaa smilingfacewithhearts
wangi bangett dan rahan lamaa sangat cocok,5,wangi bangett dan rahan lamaa sangat cocok
"wangi bunganya lembut, suka.. packaging nya menarik banget, bisa untuk kado. Dapat gratis sample parfum solaris, semangat dan maju terus UMKM Indonesia..",5,wangi lembut suka packaging tarik banget bisa untuk kado dapat gratis sample parfum solar semangat dan maju terus umkm indonesia
cintaaaaaaa sama bau ini enak bgt dipake sehari hari,5,cintaaaaaaa sama bau ini enak bgt dipake hari hari
"Sesuka itu sama Loui dr Saff&Co wangi bunganya sangat wah banget bagai berjalan di kebun bunga segar dan tahan lama. Dapat tester SOBT yg juga wangi favorit saya double senang. Packing keren, dibungkus dengan dus dilapis lagi dus keras. Sering2 ya promo terimakasih",5,suka itu sama loui dr saffco wangi sangat wah banget bagai jalan di kebun bunga segar dan tahan lama dapat tester sobt yg juga wangi favorit saya double senang packing keren bungkus dengan dus lap lagi dus keras sering ya promo terimakasih
"Wangi banget, sampai besokannya juga masih wangi. Tahan lama. Mana gara-gara tester Illiad sekarang jadi pengen beli deh!!! Padahal baru aja awal bulan beli SOTB sama CHNO. t u t )",5,wangi banget sampai juga masih wangi tahan lama mana garagara tester illiad sekarang jadi ken beli deh padahal baru aja awal bulan beli sotb sama chno t u t
"Marang sesuai deskripsi, packing rapi 👍👍👍",5,marang sesuai deskripsi packing rapi thumbsup thumbsup thumbsup
"sangat excited buka paketnya. niatnya mau nyobain coco tapi yg di checkout Loui krn review bagus dari yang udah pakai Loui. bener aja gak seperti yang diharapkan, wangi Loui kurang suka. dapet sample s.o.t.b malah lebih suka s.o.t.b wanginya manis fresh seger gitu",4,sangat excited buka mau nyobain coco tapi yg di checkout loui krn review bagus dari yang udah pakai loui bener aja gak seperti yang harap wangi loui kurang suka dapet sample sotb malah lebih suka sotb manis fresh seger gitu
"wanginya soft, lembut, kyk ditaman bunga, g bikin pusing, pengiriman cpt jg, tq u sampelnya",5,soft lembut kyk tam bunga g bikin pusing kirim cpt jg tq u
"Wanginya elegan. Ga pasaran. Bukan dupe dupe parfum luar jadi lebih otentik aja. Tahan lama. Semprot jam 8 pagi sore jam 4 masih samar tercium, minimal sama kita sendiri. Pas udah berapa jam justru wanginya lebih enak",5,elegan ga pasar bukan dupe dupe parfum luar jadi lebih otentik aja tahan lama semprot jam pagi sore jam masih samar cium minimal sama kita sendiri pas udah berapa jam justru lebih enak
"dapat harga 226k untuk loui dan ostara + dpt sotb 120k di tokoh sebelah duhh syukakk dehh yng berbau""discon sprti ini ❤❤❤",5,dapat harga k untuk loui dan ostara dpt sotb k di tokoh belah duhh syukakk dehh yng berbaudiscon sprti ini redheart redheart redheart
Barang diterima ybs dengan baik. Tidak ada kebocoran / kerusakan. Cocok untuk hadiah ulang tahun... terimakasih!,5,barang terima ybs dengan baik tidak ada bocor rusa cocok untuk hadiah ulang tahun terimakasih
"terlove deh ma loui gk pernah berpaling, wangi floral sedikit sentuhan vanila manis, tahan lama the best lah,, dpt hrg promo seneng banget deh,,, makasih ya dpt tester troupe",5,terlove deh ma loui gk pernah paling wangi floral sedikit sentuh vanila manis tahan lama the best lah dpt hrg promo neng banget deh makasih ya dpt tester troupe
"happy banget dapat tester minouet 🥹🥰 package aman, produk sesuai, jadi bisa nyobain Loui 🫶",5,happy banget dapat tester minouet faceholdingbacktears smilingfacewithhearts package aman produk sesuai jadi bisa nyobain loui hearthands
"Kemarin aku pesan ini buat sahabatku. Alhamdulillah packingnya aman dan rapi. Kemasannya fancy, pas bgt buat kado. Plus dapet bonus sample produknya juga. Thankyou Saff n Co❤️",5,kemarin aku pesan ini buat sahabat alhamdulillah aman dan rapi fancy pas bgt buat kado plus dapet bonus sample juga thankyou saff n co redheart
"wanginya enak banget, terus tahan lama & menyebar walaupun cuma semprot 2x ajaaa, thanks.",5,enak banget terus tahan lama sebar walaupun cuma semprot x ajaaa thanks
Wanginya enak banget… Feminim.. rada mirip sama ch**e Pengiriman cepet,5,enak banget feminim rada mirip sama che kirim cepet
"Respon penjual Cepat, Brg cepat sampai, Wangi Loui ini Mirip parfum Chloe😍👍🏻",5,respon jual cepat brg cepat sampai wangi loui ini mirip parfum chloe smilingfacewithhearteyes thumbsuplightskintone
Pesen dari sabtu sebelum minco reveal packaging baru! Ternyata yg dateng new packagingg bagus sekalii! Untuk LOUI wanginya reminds me makan cantik di hotel dingin hahah! awalnya refreshing lama2 wangi cantik cewe kibas rambut gitu hahah 😂🫶🏼 So far punya LOUI dan SOTB suka duaduanyaa terus dapat lagi sample sotb 🤣,5,sen dari sabtu belum minco reveal packaging baru nyata yg dateng new packagingg bagus sekali untuk loui reminds me makan cantik di hotel dingin hahah refreshing lama wangi cantik cewe kibas rambut gitu hahah facewithtearsofjoy hearthandsmediumlightskintone so far loui dan sotb suka duaduanyaa terus dapat lagi sample sotb rollingonthefloorlaughing
"Kerenn siih dapet bonus lagi, kirain battery eh rupanya parfum mini utk testimony",5,kerenn siih dapet bonus lagi kirain battery eh parfum mini utk testimony
"Oke mantap, barang yang dipesan sesuai, semoga barangnya tahan lama, dan semoga kita langganan.",5,oke mantap barang yang pes sesuai moga tahan lama dan moga kita langgan
"packing rapi, pengiriman cepat, kemasan cantik, parfum dgn wangi bunga yg fresh, ga eneg, ga bosenin n tahan lama, love it 👍👍 Ada bonus nya jg, makasi 🙏",5,packing rapi kirim cepat kemas cantik parfum dgn wangi bunga yg fresh ga eneg ga bosenin n tahan lama love it thumbsup thumbsup ada bonus jg makas foldedhands
"wanginya enak, packing ok, pengiriman cepat, dapat bonus tester, thanks",5,enak packing ok kirim cepat dapat bonus tester thanks
"suka banget ama wanginya ini uda second order dan dengan packaging baru yang lebih elegan dan cantik, worthy banget sih dan dapat sample coco yg wanginya enak juga tp lebih manis",5,suka banget ama ini uda second order dan dengan packaging baru yang lebih elegan dan cantik worthy banget sih dan dapat sample coco yg enak juga tp lebih manis
Tipe aroma soft yg kalau nge-blend sama keringat jadi tambah enak. Wanginya juga awet. Dpt bonus decant Ostara. Mantap.,5,tipe aroma soft yg kalau ngeblend sama keringat jadi tambah enak juga awet dpt bonus decant ostara mantap
Lokal brand but smells expensive brand ❤️,5,lokal brand but smells expensive brand redheart
"the packaging is soo gooddd, suka banget wanginyaa dan awet. Seger, manis, soft, pokoknya enakkk",5,the packaging is soo gooddd suka banget wanginyaa dan awet seger manis soft enakkk
"pembelian kedua utk LOUI, buat kado. Ini wanginya clean soft flowery, bukan tipe yg wangi nyebar kemana². Samplenya xocolalt, wangi gourmand, tp ga terlalu spt wangi minuman/makanan gt, jadi kyk wangi manis tapi berbunga, wanginya lumayan nyebar kemana² dibanding Loui.",5,beli dua utk loui buat kado ini clean soft flowery bukan tipe yg wangi nyebar mana xocolalt wangi gourmand tp ga terlalu spt wangi minumanmakanan gt jadi kyk wangi manis tapi bunga lumayan nyebar mana banding loui
"Pengiriman cepat , Free tester iliad. Iliad fresh lebih ke male parfume. Kalau female cocok juga tp d pakai malam bagusnya. Nah loui lebih powdery gitu bs d pakai pagi - siang. Wanginya lembut 💫✨",5,kirim cepat free tester iliad iliad fresh lebih ke male parfume kalau female cocok juga tp d pakai malam nah loui lebih powdery gitu bs d pakai pagi siang lembut dizzy sparkles
"Wanginya enak, pengiriman lumayan cpt pesen tgl 23, 25 udh sampe, buat ketahanan parfume belom dicoba, semoga awet sesuai kata org2✨",5,enak kirim lumayan cpt sen tgl udh sampe buat tahan parfume bom coba moga awet sesuai kata org sparkles
Enak wangi nya. Trus packaging nya super cute,5,enak wangi trus packaging super cute
"emang sesuka ituu aku sm parfum2 SAFF & co.. dapet tester yg ostara, trnyata enak juga wanginya.. next beli yg ostara.. thanks SAFF&co..",5,emang suka ituu aku sm parfum saff co dapet tester yg ostara trnyata enak juga next beli yg ostara thanks saffco
wangi banget bikin orang orang pada nengok.. favorit,5,wangi banget bikin orang orang pada nengok favorit
"Aman dan cepaat, dapet free samplenya troupe enak juga",5,aman dan cepaat dapet free troupe enak juga
"cepat sampai, kotak aman bgt, free tester aroma lain.",5,cepat sampai kotak aman bgt free tester aroma lain
"jujur wangiinyaa enaakkk!! tp ngingetin aku ke mantan akuuu jd gasukaa:(, bener” baru sekali semprot inii,, buat kalian yang mauu bisaa kabarin aku yaa!! aku domisili jambi yaa thankk u!!",5,jujur wangiinyaa enaakkk tp ngingetin aku ke mantan akuuu jd gasukaa bener  baru sekali semprot ini buat kalian yang mauu bisaa kabarin aku yaa aku domisili jambi yaa thankk u
"wanginya terbaiikkk, tidak ada bau alkohol dan awet banget seharian",5,terbaiikkk tidak ada bau alkohol dan awet banget hari
"Wangi full bunga yg soft, kyk nyium buket bunga. Entah knp notes lainnya kyk ga kecium. Parfum buat wisuda, lamaran, pengantin...hihihi...pokoknya suasana yg penuh bunga. Bukan tipikal wangiku, tp buat yg suka wangi soft bunga kyknya cocok dgn Loui. Saya lbh suka Omnia, ada wangi manisnya dikit dan lbh thn lama. Loui hrs semprot agak banyak.",4,wangi full bunga yg soft kyk nyium buket bunga entah knp notes kyk ga cium parfum buat wisuda lamar pengantin hihihi suasana yg penuh bunga bukan tipikal wangi tp buat yg suka wangi soft bunga cocok dgn loui saya lbh suka omnia ada wangi dikit dan lbh thn lama loui hrs semprot agak banyak
"gila ini mah parfum..aroma nya cocok,dapet bonusnya juga lagi.next order lagi",5,gila ini mah parfumaroma cocok dapet juga laginext order lagi
packing nya bagus & dapat free nya coco (wanginya juga enak).,5,packing bagus dapat free coco juga enak
"Wangi floral, lumayan awet, jadi penasaran sm variant lain yg lebih powdery",5,wangi floral lumayan awet jadi penasaran sm variant lain yg lebih powdery
"wangi sesuai ekspektasi, wanginya samar samar engga yg bikin sakit hidung, tapi tetep awet 👍🏻👍🏻👍🏻 plus dapet bonus ostara",5,wangi sesuai ekspektasi samar samar engga yg bikin sakit hidung tapi tetep awet thumbsuplightskintone thumbsuplightskintone thumbsuplightskintone plus dapet bonus ostara
"Not too sweet kinda scents, but still feminine and classy. Kalo udah dipake lama baunya enak bangetttt",5,not too sweet kinda scents but still feminine and classy kalo udah dipake lama enak bangetttt
Kalo uda flash sale pst kalaap.. secinta itu sm saff n co 🫶🏻,5,kalo uda flash sale pst kalaap cinta itu sm saff n co hearthandslightskintone
Awalnya ngerasaa kurang sukaa . Tapi lama lamaa lembut banget dan lumayan tahan . Sukaaak !! Besok coba yang lain ahh,5,ngerasaa kurang sukaa tapi lama lamaa lembut banget dan lumayan tahan sukaaak besok coba yang lain ahh
"Fast delivery and good for gift, always a great experience buy saff parfume",5,fast delivery and good for gift always a great experience buy saff parfume
Puas bgt sama kualitas dan wanginya. Tahan lama 💯,5,puas bgt sama kualitas dan tahan lama hundredpoints
Wanginya kek habis mandi tapi spl nya kurang,4,kek habis mandi tapi spl kurang
"barang sesuai pesanan, dapat bonus lagi",5,barang sesuai pesan dapat bonus lagi
"sesuka itu sama loui, wanginya enak, lembut dan tahan lama",5,suka itu sama loui enak lembut dan tahan lama
"Packing super baik, parfum juga wanginya enak.. semoga proses pengiriman bisa dipercepat lagi",5,packing super baik parfum juga enak moga proses kirim bisa cepat lagi
"Luv banget sama loui, wanginya enak dan tahan lama, keren banget saff & co, testernya racun banget malah jadi pengen beli yang lain jugaaa 😩",5,luv banget sama loui enak dan tahan lama keren banget saff co racun banget malah jadi ken beli yang lain jugaaa wearyface
MANTAP BELI LOUI SIZE BESAR YG SUPERCANTIK DPT FREE TESTER COCO YG SUPERMANIS🙏😘🥰💖,5,mantap beli loui size besar yg supercantik dpt free tester coco yg supermanis foldedhands faceblowingakiss smilingfacewithhearts sparklingheart
"repurchase karena suka banget sama wanginya, tahan lama juga!",5,repurchase karena suka banget sama tahan lama juga
"suka banget sama parfum nya,,, tdk berminyak, saat di gunakan di kulit sejauh ini aman tidak menimbulkan iritasi di kulit, wangi nya lumayan lama jga, dan wangi nya seger tp lembut",5,suka banget sama parfum tdk minyak saat di guna di kulit jauh ini aman tidak timbul iritasi di kulit wangi lumayan lama jga dan wangi seger tp lembut
Pengiriman cepat Packaging ok Scent nya seger..,5,kirim cepat packaging ok scent seger
mantap kemasan rapi dam kelihatan mewah. terimakasih bonusnya,5,mantap kemas rapi dam lihat mewah terimakasih
awet bgttt baunya. pengiriman jg aman n cepat. dpt coco mini jg. tyyy,5,awet bgttt kirim jg aman n cepat dpt coco mini jg tyyy
"not my kind of scent sih but okay, thanks untuk testernya. dapet di harga 25k 🙌🏻",5,not my kind of scent sih but okay thanks untuk dapet di harga k raisinghandslightskintone
"wangi, dapet tester solaris dan wanginya enak banget",5,wangi dapet tester solar dan enak banget
"baunya elegan, ga bikin orang kaget pertama kali nyium",5,elegan ga bikin orang kaget pertama kali nyium
Pembelian ke 3 dan memuaskan semua dari segi pengiriman dan wanginya,5,beli ke dan muas semua dari segi kirim dan
jujurrr enak bgt wanginya😁😁 floral and sweet bgt brasa jdi perempuan feminine bangett💗 trus tahan lama bangett cintaaa🫶🫶,5,jujurrr enak bgt beamingfacewithsmilingeyes beamingfacewithsmilingeyes floral and sweet bgt brasa jdi perempuan feminine bangett growingheart trus tahan lama bangett cintaaa hearthands hearthands
Feminin tapi elegan. A bit like Chloe EDP. Tapi cenderung asam ya kalau terlalu banyak - wear in moderation. Also quite oily!,5,feminin tapi elegan a bit like chloe edp tapi cenderung asam ya kalau terlalu banyak wear in moderation also quite oily
"kalo awal2 agak strong, kalo dah brp jam di pakek baru terasa soft tex",5,kalo awal agak strong kalo dah brp jam di pakek baru asa soft tex
Baunya kuat mskpun d cuci blm ilang👌🏻 lain kali mau pesen parfume punya cwo tp yg aromanya seger dan light . Mohon saran ya min. Makasih🙏🏻🙏🏻🙏🏻,5,kuat mskpun d cuci blm ilang okhandlightskintone lain kali mau sen parfume cwo tp yg seger dan light mohon saran ya min makasih foldedhandslightskintone foldedhandslightskintone foldedhandslightskintone
wanginya enaakk dan tahan lama. pengiriman cepat,5,enaakk dan tahan lama kirim cepat
"awal semprott agak kuattt wangi ny, tapi lama"" kalem bunga nyaa",5,awal semprott agak kuattt wangi ny tapi lama kalem bunga nyaa
"Repurchase Loui karena sesuka itu sama aromanya, mana dapet diskon gede pula. Thank you seller 💜",5,repurchase loui karena suka itu sama mana dapet diskon gede pula thank you seller purpleheart
Aromanya unik gak pasaran dapat sampel xcholatl yang aromanya jg enak,5,unik gak pasar dapat sampel xcholatl yang jg enak
"not my kinda fragrance, tapi enak. wanginya nyaman, soft gituuu. will definitely purchase other variant as well!",5,not my kinda fragrance tapi enak nyaman soft gituuu will definitely purchase other variant as well
"Alhamdulillah cepet sampenyaaa, pas nyoba wanginya enak banget😍",5,alhamdulillah cepet sampenyaaa pas nyoba enak banget smilingfacewithhearteyes
wanginya aweeetttttt bgttt.. bs smpe 10 jam'an dlm ruangan ya tp.. ga outdoor.. tp wanginya bukan seleraku.. ini Rose bgttt!! klo yg suka rose bole bgt coba ini..,5,aweeetttttt bgttt bs smpe jaman dlm ruang ya tp ga outdoor tp bukan selera ini rose bgttt klo yg suka rose bole bgt coba ini
Pertama kali nyoba parfum lokal dan surprisingly wanginya pas dan tahan lama 😁 bakal repurchase sihh,5,pertama kali nyoba parfum lokal dan surprisingly pas dan tahan lama beamingfacewithsmilingeyes bakal repurchase sihh
wangi mantap dan sesuai... harga sgt2 reasonable. Tx Saff & Co,5,wangi mantap dan sesuai harga sgt reasonable tx saff co
"suka wanginya, pengiriman lambat tapi. dpt bonus mini size coco thanks saff n co. sering2 diskon yaa",5,suka kirim lambat tapi dpt bonus mini size coco thanks saff n co sering diskon yaa
GOKILLL BANGET SUMPAH SAFF N CO WANGINYA ENAK DAN SERING PROMO MASYALLAH THANKS BANGET YAAA LUMAYAN BUAT DI PAKE DAN DI JUAL LAGI DI MOOCYSTOREE THANKSSS 😍🥰😘🙏,5,gokilll banget sumpah saff n co enak dan sering promo masyallah thanks banget yaaa lumayan buat di pake dan di jual lagi di moocystoree thanksss smilingfacewithhearteyes smilingfacewithhearts faceblowingakiss foldedhands
jangan pake sapx/id express nyampenya lama bgtt,4,jangan pake sapxid express lama bgtt
"packingnya sabeee, dapet vial 1 buat trial parfum laen, AH GUE GA PERLU CERITA SOAL WANGINYA KAN YA??? ENAK PARAH WOIIIII UDHLH GA NGERTI LG",5,sabeee dapet vial buat trial parfum laen ah gue ga perlu cerita soal kan ya enak parah woiiiii udhlh ga ngerti lg
"Packing super aman, bau seger,makasih",5,packing super aman bau seger makasih
"cinta banget sama saff n co ini, uda coba brand lain tetep aja pindah ksini lagi, bonusnya kini coco makin cintaaa dah",5,cinta banget sama saff n co ini uda coba brand lain tetep aja pindah ksini lagi kini coco makin cintaaa dah
pembelian kedua dlm bln ini..gegara yg 1 ilang di hotel pas staycation 🥲🥲🥲 sesuka itu sma wanginy smp 11.11 cekot lg..thanks jg buat sample ny yaaa ssuai request!,5,beli dua dlm bln inigegara yg ilang di hotel pas staycation smilingfacewithtear smilingfacewithtear smilingfacewithtear suka itu sma wanginy smp cekot lgthanks jg buat sample ny yaaa ssuai request
"Ini repeat order, suka wangi Loui krn mirip parfum Chl*e😁 Soft gt... parfum ini juga tahan lama buat harian...",5,ini repeat order suka wangi loui krn mirip parfum chle beamingfacewithsmilingeyes soft gt parfum ini juga tahan lama buat hari
"Wanginya awet banget sih ini.. ❤️ awalnya wangi agak strong, lama-lama jadi lebih soft. Tahan sepanjang hari.",5,awet banget sih ini redheart wangi agak strong lamalama jadi lebih soft tahan panjang hari
"awalnya beli yg ukuran 5ml dan suka bgt, pas yg 5ml sampai di unbox dan coba enak wanginya detik itu juga langsung beli yg gedenya .. karena sesuka itu sm wanginya Loui, luv ♥️",5,beli yg ukur ml dan suka bgt pas yg ml sampai di unbox dan coba enak detik itu juga langsung beli yg karena suka itu sm loui luv heartsuit
"Pertama nyoba beli parfum, cocok sih wanginya soft clean sesuai admin jelasin, next mungkin nyobain parfum barunya kalau udah abis",5,pertama nyoba beli parfum cocok sih soft clean sesuai admin jelasin next mungkin nyobain parfum kalau udah abis
"Terimakasih sudah diterima dengan baik. Terimakasih juga tester parfume ny. First time nyobak yg varian ini, semoga cocok ya ☺️ Pengiriman lumayan cepat. Kaget banget kardusnya gede banget 😂",5,terimakasih sudah terima dengan baik terimakasih juga tester parfume ny first time nyobak yg varian ini moga cocok ya smilingface kirim lumayan cepat kaget banget gede banget facewithtearsofjoy
wanginya enak,5,enak
"Wangi banget ya ampun, baru mau coba 1 tapi ketagihan co lagiiiiii. Aku co 2 lagi hari ini pdhl parfumnya baru nyampe tadi 😭",5,wangi banget ya ampun baru mau coba tapi tagih co lagiiiiii aku co lagi hari ini pdhl baru nyampe tadi loudlycryingface
varian loui wanginya seger kaya wangi sabun jadi berasa kaya abis mandi terus hahah,5,varian loui seger kaya wangi sabun jadi asa kaya abis mandi terus hahah
Favorite dari semua varian parfum Saff & Co. jatuh cinta dari pertama kali cium baunya ❤️,5,favorite dari semua varian parfum saff co jatuh cinta dari pertama kali cium redheart
"pesenan aku udh dateng, wanginya kayak lagi ditaman mawar, floral banget",5,sen aku udh dateng kayak lagi tam mawar floral banget
"suka banget Alhamdulillah sampe dengan selamat, tapi sayang pengemasan lama bangettt semoga diperbaiki kedepannya",5,suka banget alhamdulillah sampe dengan selamat tapi sayang emas lama bangettt moga baik
semenjak nyium parfum ini di KKV langsung jatuh cinta bgt dan baru kesampean beli skrg🥲 parfum lokal terkeren,5,semenjak nyium parfum ini di kkv langsung jatuh cinta bgt dan baru sampean beli skrg smilingfacewithtear parfum lokal keren
"utk ke 3x nya beli parfum disini , n suka sama wanginya , dpt vialnya lmyn bgt. next yg apa yaaa?? atau ada yg baru lagi?",5,utk ke x beli parfum sini n suka sama dpt lmyn bgt next yg apa yaaa atau ada yg baru lagi
"wangii bgt huft setelah research sana sini baunya kayak apa, puass bgt sesuai sm yg aku mau, lovvv bgt loui 😁😁 apalagi dpt tester, sukaaa",5,wangi bgt huft telah research sana sini kayak apa puass bgt sesuai sm yg aku mau lovvv bgt loui beamingfacewithsmilingeyes beamingfacewithsmilingeyes apalagi dpt tester sukaaa
"Love it so much soalnya wanginya lembut, cenderung floral dan tahan lama cuyy. Loui fav aku setelah coco Gilsss saff & co aku cinta kamu banget",5,love it so much lembut cenderung floral dan tahan lama cuyy loui fav aku telah coco gilsss saff co aku cinta kamu banget
produk sudah diterima. ukuran sesuai permintaan.. proses cepat. wangi mantap,5,produk sudah terima ukur sesuai minta proses cepat wangi mantap
Omegat. Ini sih parfum berkelas begete. Kemaren beli yg sotb. Tp ku kasih temen ku. Katanya wangi nya enak. Longlasting lah. Abis mandi masih kecium wangi nya. Pokok nya ini akan jadi parfum fav sih,5,omegat ini sih parfum kelas begete kemaren beli yg sotb tp ku kasih temen ku wangi enak longlasting lah abis mandi masih cium wangi pokok ini akan jadi parfum fav sih
"suka wangi rose nya, udah purchased ke-2, pengiriman cepat, saved packing, terima kasih",5,suka wangi rose udah purchased ke kirim cepat saved packing terima kasih
"Dulu udah pernah beli tp kayanya skg packagingnya makin keren! Puas sekali kualitas saff, tahan lama banget wanginya. 👍🏻👍🏻",5,dulu udah pernah beli tp skg makin keren puas sekali kualitas saff tahan lama banget thumbsuplightskintone thumbsuplightskintone
suka sm baunya yg floral bgt.. pengiriman jg cpt.,5,suka sm yg floral bgt kirim jg cpt
"makasih min, dikasih tester yg varian morfosia yg ternyata baunya enak bgt aseli",5,makasih min kasih tester yg varian morfosia yg nyata enak bgt aseli
"Repurchase loui garagara pembelian terakhir dapat tester loui enakk, tapi entah kenapa baunya slightly different dengan yang tester huhu anyway, makasi yaa bonus tester ostara dan 5 bungkus yupinyaa 🥰",5,repurchase loui garagara beli akhir dapat tester loui enakk tapi entah kenapa slightly different dengan yang tester huhu anyway makas yaa bonus tester ostara dan bungkus yupinyaa smilingfacewithhearts
"Keren, pengiriman cepat, mantap bener. Wanginya juga mantapsoul",5,keren kirim cepat mantap bener juga mantapsoul
first nyobain dpt free parfum varian sotb juga 😍,5,first nyobain dpt free parfum varian sotb juga smilingfacewithhearteyes
packagingnyaa cakepp abiss yg sekarang. kalau soal wanginya udah ga perlu d bahas lagi yaaa. d best laah. parfum lokal terbaik sih menurut akuu,5,packagingnyaa cakepp abiss yg sekarang kalau soal udah ga perlu d bahas lagi yaaa d best laah parfum lokal baik sih turut akuu
box packagingnya bagus banget! hopefully my dad will like this as his bday gift. thanks for the sample bonus too!,5,box bagus banget hopefully my dad will like this as his bday gift thanks for the sample bonus too
"bagus produknya, wanginya enak ini...",5,bagus enak ini
"wanginya enaaak,beli ini krn sniff tmn Ku pernah pake & wangi nya soft sweet flowery I like it .. box nya cantip",5,enaaak beli ini krn sniff tmn ku pernah pake wangi soft sweet flowery i like it box cantip
"wangiii nya flower sukaaa, tahan 2-4 jam so far so good yak",5,wangiii flower sukaaa tahan jam so far so good yak
"Wangi kesukaan aku, seger bangeet berasa kayak lg di hutan pinus",5,wangi suka aku seger bangeet asa kayak lg di hutan pinus
kehabisan varian wewangian yg diincar...tapi terobati juga dengan yg varian LOUI...cocok uga laa,5,habis varian wewangian yg incar tapi obat juga dengan yg varian loui cocok uga laa
"suka banget wangi ini... udah nyoba juga yg Troupe, tp lebih suka ini... lembuut. makanya yakin beli yg gedean... dapet extra pula... pengiriman juga cepet...",5,suka banget wangi ini udah nyoba juga yg troupe tp lebih suka ini lembuut yakin beli yg gede dapet extra pula kirim juga cepet
"wanginya mantep, free samplenya juga enaak",5,mantep free juga enaak
Paket yg ga sabar ditunggu krn first timer coba beli parfume disini surprisingly wanginya enak!! Dan baiknya dikasih tester + yupi aaak😍 malah jd lebih suka wangi parfume yg ditester wkwkwk makasih lho sudah meracuni next beli varian S.O.T.B👍 smg bisa trs ada promo dan harga nya jgn naik yaaa😉,5,paket yg ga sabar tunggu krn first timer coba beli parfume sini surprisingly enak dan kasih tester yupi aaak smilingfacewithhearteyes malah jd lebih suka wangi parfume yg tester wkwkwk makasih lho sudah racun next beli varian sotb thumbsup smg bisa trs ada promo dan harga jgn naik yaaa winkingface
wangi nya maniss seperti biasa cepat sampai nya,5,wangi maniss seperti biasa cepat sampai
"Suka banget deh sama parfumnya, tahan lama dan wanginya enaak! Recommended deh gak salah 👍👍",5,suka banget deh sama tahan lama dan enaak recommended deh gak salah thumbsup thumbsup
"baunya enak, ini udah repurchase yg ke2 kalinya. packagingnya bagus, dikasih sample juga👍",5,enak ini udah repurchase yg ke bagus kasih sample juga thumbsup
"Like it, recommend bagi yg suka wangi wood",5,like it recommend bagi yg suka wangi wood
Produk sesuai dapat bonus troupe. Belum di coba semoga wanginya cocok.,5,produk sesuai dapat bonus troupe belum di coba moga cocok
pembelian sekian kali krn sangkin suka dengan varian Loui ini senang dpt promo. Terimakasih ya,5,beli sekian kali krn sangkin suka dengan varian loui ini senang dpt promo terimakasih ya
